id,long,lat,Mode,fid,h3,Commune,CodeCom
node/8960300419,-6.8276923100,34.0462124100,bus,21777,8839a86487fffff,Bab Lamrissa,3
node/8960300420,-6.8223411100,34.0540649100,bus,21778,8839a86483fffff,Bab Lamrissa,3
node/8960300421,-6.8224216100,34.0540938100,bus,21778,8839a86483fffff,Bab Lamrissa,3
node/8960300422,-6.8096220100,34.0543656100,bus,21776,8839a86491fffff,Bab Lamrissa,3
node/8960300423,-6.8093900100,34.0543220100,bus,21776,8839a86491fffff,Bab Lamrissa,3
node/8960300424,-6.8039971100,34.0588714100,bus,21776,8839a86491fffff,Bab Lamrissa,3
node/8960300425,-6.8039421100,34.0586981100,bus,21776,8839a86491fffff,Bab Lamrissa,3
node/8960300427,-6.7855190100,34.0403458100,bus,6068,8839ab9161fffff,Bettana,5
node/8960300428,-6.7852792100,34.0403045100,bus,6068,8839ab9161fffff,Bettana,5
node/8960300430,-6.7907190100,34.0694509100,bus,5978,8839ab9327fffff,Bab Lamrissa,3
node/8960300431,-6.7906180100,34.0693580100,bus,5978,8839ab9327fffff,Bab Lamrissa,3
node/8960300432,-6.7827364100,34.0758163100,bus,5975,8839ab9335fffff,Layayda,7
node/8960300433,-6.7826347100,34.0757603100,bus,5975,8839ab9335fffff,Layayda,7
node/8960407127,-6.8075173100,34.0450096100,bus,21758,8839a864bbfffff,Tabriquet,9
node/8960407128,-6.8077208100,34.0452415100,bus,21758,8839a864bbfffff,Tabriquet,9
node/8960407129,-6.7925051100,34.0611659100,bus,6076,8839ab914dfffff,Tabriquet,9
node/8960407130,-6.7925242100,34.0608113100,bus,6076,8839ab914dfffff,Tabriquet,9
node/8960407131,-6.7642215100,34.0750279100,bus,5974,8839ab9337fffff,Layayda,7
node/8960407132,-6.7668571100,34.0733067100,bus,5974,8839ab9337fffff,Layayda,7
node/8960407133,-6.7833622100,34.0510738100,bus,6063,8839ab916bfffff,Tabriquet,9
node/8960407134,-6.7832066100,34.0509136100,bus,6063,8839ab916bfffff,Tabriquet,9
node/8960407135,-6.7959618100,34.0419499100,bus,6062,8839ab916dfffff,Tabriquet,9
node/8960407136,-6.7954601100,34.0415900100,bus,6062,8839ab916dfffff,Bettana,5
node/8960437127,-6.8239085100,34.0168923100,bus,5641,8839ab9a41fffff,Hassan,5
node/8968579006,-6.8395747100,34.0182214100,bus,21766,8839a864a7fffff,Agdal Riyad,1
node/8968579009,-6.8435500100,34.0017178100,bus,21748,8839a86597fffff,Agdal Riyad,1
node/8968579010,-6.8433369100,34.0014300100,bus,21748,8839a86597fffff,Agdal Riyad,1
node/8968579011,-6.8650276100,33.9818894100,bus,21731,8839a865bdfffff,Agdal Riyad,1
node/8968579012,-6.8640742100,33.9815158100,bus,21735,8839a865b5fffff,Agdal Riyad,1
node/8968579013,-6.8708745100,33.9742068100,bus,5548,8839ab9b49fffff,Agdal Riyad,1
node/8968579014,-6.8772783100,33.9650910100,bus,5546,8839ab9b4dfffff,Agdal Riyad,1
node/8968579015,-6.8790370100,33.9577051100,bus,21427,8839a86e93fffff,Agdal Riyad,1
node/8968613417,-6.8843816100,33.9467340100,bus,21425,8839a86e97fffff,Agdal Riyad,1
node/8968613418,-6.8841135100,33.9467254100,bus,21425,8839a86e97fffff,Agdal Riyad,1
node/8968613419,-6.8872325100,33.9368970100,bus,21413,8839a86eb3fffff,Témara,7
node/8968613421,-6.9058648100,33.9272380100,bus,21412,8839a86eb5fffff,Témara,7
node/8969381106,-6.7978442100,34.0508025100,bus,21773,8839a86497fffff,Tabriquet,9
node/8969381107,-6.7976820100,34.0506941100,bus,21773,8839a86497fffff,Tabriquet,9
node/8969381108,-6.7853567100,34.0589977100,bus,6080,8839ab9145fffff,Tabriquet,9
node/8969381109,-6.7737528100,34.0611210100,bus,6081,8839ab9143fffff,Layayda,7
node/8969381110,-6.7735817100,34.0609136100,bus,6081,8839ab9143fffff,Layayda,7
node/8969381112,-6.7615352100,34.0677649100,bus,6069,8839ab915dfffff,Layayda,7
node/8969381113,-6.7526697100,34.0779952100,bus,6070,8839ab915bfffff,Layayda,7
node/8969381114,-6.7524814100,34.0778997100,bus,6070,8839ab915bfffff,Layayda,7
node/8969479520,-6.7474857100,34.0691370100,bus,6074,8839ab9153fffff,Layayda,7
node/8969479521,-6.7770629100,34.0577527100,bus,6079,8839ab9147fffff,Layayda,7
node/8969479522,-6.7772238100,34.0578349100,bus,6079,8839ab9147fffff,Layayda,7
node/8969479523,-6.7919599100,34.0422296100,bus,6068,8839ab9161fffff,Bettana,5
node/8969479524,-6.7917802100,34.0421385100,bus,6068,8839ab9161fffff,Bettana,5
node/8969479525,-6.7985447100,34.0357996100,bus,6066,8839ab9165fffff,Bettana,5
node/8969479526,-6.7983569100,34.0357107100,bus,6066,8839ab9165fffff,Bettana,5
node/8969479532,-6.7753536100,34.0826385100,bus,5977,8839ab9331fffff,Layayda,7
node/8970574118,-6.7788397100,34.0470664100,bus,6063,8839ab916bfffff,Tabriquet,9
node/8970574119,-6.7914963100,34.0467422100,bus,6064,8839ab9169fffff,Bettana,5
node/8970574120,-6.7913483100,34.0469176100,bus,6064,8839ab9169fffff,Tabriquet,9
node/8970574121,-6.7693203100,34.0287094100,bus,6096,8839ab9121fffff,Hssaine,6
node/8970574122,-6.7346030100,34.0198305100,bus,6086,8839ab9137fffff,Hssaine,6
node/8970574123,-6.7348767100,34.0199951100,bus,6086,8839ab9137fffff,Hssaine,6
node/8970574124,-6.9215059100,33.9027062100,bus,21611,8839a86c13fffff,Témara,7
node/8970574125,-6.9216266100,33.9029388100,bus,21611,8839a86c13fffff,Témara,7
node/8970574126,-6.9037628100,33.9173767100,bus,21545,8839a86ccbfffff,Témara,7
node/8970574127,-6.9040565100,33.9174573100,bus,21545,8839a86ccbfffff,Témara,7
node/8970574128,-6.8965233100,33.9241349100,bus,21411,8839a86eb7fffff,Témara,7
node/8970574129,-6.8968270100,33.9241646100,bus,21411,8839a86eb7fffff,Témara,7
node/8970574130,-6.8798534100,33.9548081100,bus,21427,8839a86e93fffff,Agdal Riyad,1
node/8970574131,-6.8803444100,33.9545973100,bus,21427,8839a86e93fffff,Agdal Riyad,1
node/8970574132,-6.8654573100,33.9702364100,bus,5548,8839ab9b49fffff,Souissi,6
node/8974356417,-6.8623862100,33.9755748100,bus,21735,8839a865b5fffff,Souissi,6
node/8974356419,-6.8466864100,33.9935220100,bus,21732,8839a865bbfffff,Agdal Riyad,1
node/8974356420,-6.8513033100,34.0111104100,bus,21747,8839a86599fffff,Agdal Riyad,1
node/8974356421,-6.8516387100,34.0118576100,bus,21747,8839a86599fffff,Hassan,5
node/8974356424,-6.8321104100,34.0124679100,bus,5636,8839ab9a4dfffff,Touarga,7
node/8974356425,-6.8275520100,34.0072798100,bus,5640,8839ab9a45fffff,Hassan,5
node/8974356426,-6.8284588100,34.0079023100,bus,5640,8839ab9a45fffff,Touarga,7
node/8974356427,-6.8272807100,33.9942199100,bus,5628,8839ab9a61fffff,El Youssoufia,3
node/8974356428,-6.8197507100,33.9951136100,bus,5623,8839ab9a6bfffff,El Youssoufia,3
node/8974356429,-6.8185695100,33.9946400100,bus,5663,8839ab9a0dfffff,El Youssoufia,3
node/8974356430,-6.8285940100,33.9824078100,bus,5625,8839ab9a67fffff,Souissi,6
node/8974356431,-6.8297468100,33.9737326100,bus,5540,8839ab9b5bfffff,Souissi,6
node/8974356432,-6.8299455100,33.9736831100,bus,5540,8839ab9b5bfffff,Souissi,6
node/8974356433,-6.8267375100,33.9622620100,bus,5566,8839ab9b19fffff,Souissi,6
node/8974356434,-6.8268898100,33.9621478100,bus,5566,8839ab9b19fffff,Souissi,6
node/8974356435,-6.8205135100,33.9358129100,bus,5554,8839ab9b3bfffff,Souissi,6
node/8974356436,-6.8214087100,33.9241065100,bus,5556,8839ab9b37fffff,Souissi,6
node/8974356437,-6.8182447100,33.9114528100,bus,5700,8839ab995dfffff,Souissi,6
node/8974356444,-6.8295092100,34.0250845100,bus,21768,8839a864a3fffff,Hassan,5
node/8974356445,-6.8169570100,34.0318418100,bus,21763,8839a864b1fffff,Bab Lamrissa,3
node/8974356446,-6.8169371100,34.0316792100,bus,21763,8839a864b1fffff,Bab Lamrissa,3
node/8974356447,-6.8035571100,34.0223468100,bus,5629,8839ab9a5dfffff,Bab Lamrissa,3
node/8974356448,-6.8036347100,34.0222706100,bus,5629,8839ab9a5dfffff,Bab Lamrissa,3
node/8974356449,-6.7931080100,34.0198462100,bus,5635,8839ab9a51fffff,Bettana,5
node/8974356452,-6.7763110100,34.0043192100,bus,5662,8839ab9a11fffff,Hssaine,6
node/8974356453,-6.7762383100,34.0041127100,bus,5662,8839ab9a11fffff,Hssaine,6
node/8974356454,-6.7636697100,33.9923309100,bus,5580,8839ab9ae9fffff,Hssaine,6
node/8974356455,-6.7511557100,33.9998983100,bus,5593,8839ab9ac7fffff,Hssaine,6
node/8974356456,-6.7445043100,33.9942023100,bus,5615,8839ab9a8dfffff,Hssaine,6
node/8974356457,-6.7463105100,33.9955542100,bus,5593,8839ab9ac7fffff,Hssaine,6
node/8974699712,-6.8548990100,34.0088918100,bus,21745,8839a8659dfffff,Hassan,5
node/8974699713,-6.8595603100,34.0017668100,bus,21755,8839a86583fffff,Agdal Riyad,1
node/8974699714,-6.8599192100,34.0015500100,bus,21755,8839a86583fffff,Yacoub El Mansour,9
node/8974699715,-6.8670192100,33.9896845100,bus,21731,8839a865bdfffff,Agdal Riyad,1
node/8974699716,-6.8749704100,33.9788707100,bus,21743,8839a865a3fffff,Agdal Riyad,1
node/8974733417,-6.8751767100,33.9789911100,bus,21743,8839a865a3fffff,Yacoub El Mansour,9
node/8974733418,-6.8850320100,33.9621330100,bus,21423,8839a86e9bfffff,Agdal Riyad,1
node/8974733419,-6.8852214100,33.9621579100,bus,21423,8839a86e9bfffff,Yacoub El Mansour,9
node/8974733420,-6.8912530100,33.9536276100,bus,21428,8839a86e91fffff,Agdal Riyad,1
node/8974733423,-6.9095613100,33.9353909100,bus,21408,8839a86ebdfffff,Témara,7
node/8974733424,-6.9093626100,33.9353057100,bus,21408,8839a86ebdfffff,Témara,7
node/8974733426,-6.9274374100,33.9157065100,bus,21607,8839a86c1bfffff,Témara,7
node/8974733428,-6.9299315100,33.9309005100,bus,21415,8839a86eadfffff,Témara,7
node/8974733429,-6.9299985100,33.9310320100,bus,21415,8839a86eadfffff,Témara,7
node/8974733430,-6.9479324100,33.9321884100,bus,21581,8839a86c5bfffff,Harhoura,3
node/8974733431,-6.9480863100,33.9323184100,bus,21581,8839a86c5bfffff,Harhoura,3
node/8974733436,-6.9698375100,33.9164389100,bus,21590,8839a86c43fffff,Harhoura,3
node/8974733437,-6.9706604100,33.9160935100,bus,21590,8839a86c43fffff,Harhoura,3
node/8974733439,-6.9876567100,33.9058024100,bus,21575,8839a86c69fffff,Harhoura,3
node/8974733440,-6.9870178100,33.9059526100,bus,21575,8839a86c69fffff,Harhoura,3
node/8974733441,-6.9929564100,33.9016734100,bus,21575,8839a86c69fffff,Harhoura,3
node/8974733442,-7.0128085100,33.8880039100,bus,21395,8839a86f31fffff,Skhirate,5
node/8974733443,-7.0252620100,33.8781541100,bus,21498,8839a86d49fffff,Skhirate,5
node/8974733445,-7.0387380100,33.8696442100,bus,21712,8839a8689bfffff,Skhirate,5
node/8974733446,-7.0536606100,33.8640638100,bus,21711,8839a8689dfffff,Skhirate,5
node/8977069397,-6.8492164100,34.0228998100,bus,21767,8839a864a5fffff,Hassan,5
node/8977069398,-6.8254973100,33.9995296100,bus,5623,8839ab9a6bfffff,El Youssoufia,3
node/8977069399,-6.8181278100,33.9883289100,bus,5627,8839ab9a63fffff,El Youssoufia,3
node/8977069400,-6.8247911100,33.9842228100,bus,5625,8839ab9a67fffff,El Youssoufia,3
node/8977069402,-6.8212511100,33.9738900100,bus,5649,8839ab9a2dfffff,El Youssoufia,3
node/8977069403,-6.8642705100,34.0055083100,bus,21755,8839a86583fffff,Yacoub El Mansour,9
node/8977069404,-6.8640872100,34.0053979100,bus,21755,8839a86583fffff,Yacoub El Mansour,9
node/8977069405,-6.8712438100,33.9968453100,bus,21753,8839a86587fffff,Yacoub El Mansour,9
node/8977069406,-6.8712649100,33.9901035100,bus,21753,8839a86587fffff,Yacoub El Mansour,9
node/8977069408,-6.8866791100,33.9767306100,bus,21744,8839a865a1fffff,Yacoub El Mansour,9
node/8977069409,-6.8183471100,33.9924455100,bus,5627,8839ab9a63fffff,El Youssoufia,3
node/8977069410,-6.8424544100,33.9795692100,bus,5541,8839ab9b59fffff,Souissi,6
node/8977069411,-6.8381614100,33.9769786100,bus,5541,8839ab9b59fffff,Souissi,6
node/8977069412,-6.8645428100,33.9918347100,bus,21733,8839a865b9fffff,Agdal Riyad,1
node/8977069413,-6.8646894100,33.9916270100,bus,21733,8839a865b9fffff,Agdal Riyad,1
node/8977069414,-6.8747654100,33.9887273100,bus,21739,8839a865abfffff,Yacoub El Mansour,9
node/8977069415,-6.8745483100,33.9886452100,bus,21739,8839a865abfffff,Yacoub El Mansour,9
node/8977069416,-6.8799814100,33.9783411100,bus,21744,8839a865a1fffff,Yacoub El Mansour,9
node/8977071017,-6.8907018100,33.9742096100,bus,21742,8839a865a5fffff,Yacoub El Mansour,9
node/8977071018,-6.8904564100,33.9740375100,bus,21742,8839a865a5fffff,Yacoub El Mansour,9
node/8977071019,-6.8978948100,33.9698597100,bus,21406,8839a86ed3fffff,Yacoub El Mansour,9
node/8977071020,-6.8977342100,33.9697794100,bus,21406,8839a86ed3fffff,Yacoub El Mansour,9
node/8977071022,-6.8861466100,33.9206577100,bus,21538,8839a86cddfffff,Témara,7
node/8977071023,-6.8942321100,33.9256583100,bus,21411,8839a86eb7fffff,Témara,7
node/8977071024,-6.9119115100,33.9247932100,bus,21420,8839a86ea3fffff,Témara,7
node/8977071025,-6.9150891100,33.9245925100,bus,21420,8839a86ea3fffff,Témara,7
node/8977071026,-6.9324572100,33.9109617100,bus,21612,8839a86c11fffff,Témara,7
node/8977071027,-6.9424818100,33.9014803100,bus,21618,8839a86c03fffff,Témara,7
node/8977071028,-6.9555630100,33.8957904100,bus,21616,8839a86c07fffff,Ain Attig,9
node/8977071029,-6.9693820100,33.8885232100,bus,21601,8839a86c29fffff,Ain Attig,9
node/8977071030,-6.9752414100,33.8873902100,bus,21576,8839a86c67fffff,Ain Attig,9
node/8977071031,-6.9826321100,33.8800686100,bus,21490,8839a86d5bfffff,Ain Attig,9
node/8977071032,-6.9731910100,33.8699791100,bus,21603,8839a86c25fffff,Ain Attig,9
node/8977071033,-6.9734478100,33.8699412100,bus,21603,8839a86c25fffff,Ain Attig,9
node/8977417617,-7.0571705100,33.8379193100,bus,21697,8839a868bdfffff,Skhirate,5
node/8977417618,-7.0459960100,33.8451727100,bus,21698,8839a868bbfffff,Skhirate,5
node/8977417623,-7.0448144100,33.8394167100,bus,21702,8839a868b3fffff,Skhirate,5
node/8977417625,-7.0371897100,33.8526566100,taxi,21714,8839a86897fffff,Skhirate,5
node/8977417627,-7.0286011100,33.8573182100,bus,21484,8839a86d69fffff,Skhirate,5
node/8977417628,-7.0183052100,33.8616266100,bus,21499,8839a86d47fffff,Skhirate,5
node/8977417629,-7.0112040100,33.8643691100,bus,21501,8839a86d43fffff,Skhirate,5
node/8977417631,-6.8967954100,33.9188172100,bus,21545,8839a86ccbfffff,Témara,7
node/9594120976,-6.7273453100,33.9964695100,bus,5616,8839ab9a8bfffff,Hssaine,6
node/9983822391,-7.0750532100,33.8299835100,bus,21707,8839a868a7fffff,Skhirate,5
node/9983915607,-7.0393422100,33.8511922100,taxi,21714,8839a86897fffff,Skhirate,5
node/9983915608,-7.0384346100,33.8517167100,bus,21714,8839a86897fffff,Skhirate,5
node/10076012118,-6.8119464100,34.0273398100,bus,21760,8839a864b7fffff,Bab Lamrissa,3
node/10076012119,-6.8071587100,34.0251339100,bus,21760,8839a864b7fffff,Bab Lamrissa,3
node/10076012120,-6.7996565100,34.0228309100,bus,5631,8839ab9a59fffff,Bettana,5
node/10076012121,-6.7969774100,34.0229838100,bus,5631,8839ab9a59fffff,Bettana,5
node/10076012122,-6.7931618100,34.0197215100,bus,5635,8839ab9a51fffff,Bettana,5
node/10076012123,-6.7870429100,34.0147454100,bus,5634,8839ab9a53fffff,Bettana,5
node/10076012126,-6.7685095100,34.0027527100,bus,5661,8839ab9a13fffff,Hssaine,6
node/10076012127,-6.7655818100,33.9973496100,bus,5661,8839ab9a13fffff,Hssaine,6
node/10076012128,-6.7629077100,33.9890649100,bus,5580,8839ab9ae9fffff,Hssaine,6
node/10076012129,-6.7482578100,33.9973921100,bus,5593,8839ab9ac7fffff,Hssaine,6
node/10076012130,-6.7480614100,33.9975342100,bus,5593,8839ab9ac7fffff,Hssaine,6
node/10076012149,-6.7420402100,33.9980728100,bus,5593,8839ab9ac7fffff,Hssaine,6
node/10076012153,-6.7368487100,33.9943714100,bus,5617,8839ab9a89fffff,Hssaine,6
node/10076012154,-6.7343603100,33.9921416100,bus,5621,8839ab9a81fffff,Hssaine,6
node/10076012155,-6.7999951100,34.0229102100,bus,5631,8839ab9a59fffff,Bettana,5
node/10076042730,-6.8174694100,34.0364054100,bus,21763,8839a864b1fffff,Bab Lamrissa,3
node/10076042731,-6.8175820100,34.0364310100,bus,21763,8839a864b1fffff,Bab Lamrissa,3
node/10076042732,-6.8168717100,34.0403352100,bus,21759,8839a864b9fffff,Bab Lamrissa,3
node/10076042733,-6.8221283100,34.0425860100,bus,21759,8839a864b9fffff,Bab Lamrissa,3
node/10076042734,-6.8242339100,34.0437718100,bus,21777,8839a86487fffff,Bab Lamrissa,3
node/10076042735,-6.8244693100,34.0520131100,bus,21778,8839a86483fffff,Bab Lamrissa,3
node/10076042736,-6.8271689100,34.0491314100,bus,21778,8839a86483fffff,Bab Lamrissa,3
node/10076042737,-6.8163802100,34.0577418100,bus,21770,8839a8649dfffff,Bab Lamrissa,3
node/10076042738,-6.8142080100,34.0550287100,bus,21770,8839a8649dfffff,Bab Lamrissa,3
node/10076042739,-6.7997193100,34.0622848100,bus,21771,8839a8649bfffff,Bab Lamrissa,3
node/10076042740,-6.7995152100,34.0622635100,bus,21771,8839a8649bfffff,Bab Lamrissa,3
node/10076042741,-6.8046626100,34.0614517100,bus,21776,8839a86491fffff,Bab Lamrissa,3
node/10076042742,-6.8048004100,34.0613135100,bus,21776,8839a86491fffff,Bab Lamrissa,3
node/10076042743,-6.8029901100,34.0636822100,bus,21771,8839a8649bfffff,Bab Lamrissa,3
node/10076042744,-6.8012504100,34.0664342100,bus,21771,8839a8649bfffff,Bab Lamrissa,3
node/10076042745,-6.7978162100,34.0699696100,bus,5978,8839ab9327fffff,Bab Lamrissa,3
node/10076042746,-6.7934313100,34.0746737100,bus,5978,8839ab9327fffff,Bab Lamrissa,3
node/10076042748,-6.7880371100,34.0800719100,bus,5980,8839ab9323fffff,Layayda,7
node/10076047715,-6.8065813100,34.0399989100,bus,21758,8839a864bbfffff,Tabriquet,9
node/10076047716,-6.8063300100,34.0400132100,bus,21758,8839a864bbfffff,Tabriquet,9
node/10076090317,-6.8066183100,34.0435619100,bus,21758,8839a864bbfffff,Tabriquet,9
node/10076090318,-6.8068545100,34.0436036100,bus,21758,8839a864bbfffff,Tabriquet,9
node/10076090319,-6.8080358100,34.0459238100,bus,21758,8839a864bbfffff,Tabriquet,9
node/10076090320,-6.8073093100,34.0483537100,bus,21773,8839a86497fffff,Tabriquet,9
node/10076090321,-6.8011356100,34.0557950100,bus,21775,8839a86493fffff,Tabriquet,9
node/10076090322,-6.7953986100,34.0600137100,bus,21775,8839a86493fffff,Tabriquet,9
node/10076090323,-6.7903308100,34.0593440100,bus,6076,8839ab914dfffff,Tabriquet,9
node/10076090324,-6.7801791100,34.0643630100,bus,6082,8839ab9141fffff,Layayda,7
node/10076090325,-6.7767204100,34.0698053100,bus,6077,8839ab914bfffff,Tabriquet,9
node/10076090326,-6.7686557100,34.0728863100,bus,5974,8839ab9337fffff,Layayda,7
node/10076090327,-6.7658888100,34.0763526100,bus,5974,8839ab9337fffff,Layayda,7
node/10076848820,-6.8331058100,34.0212161100,bus,21766,8839a864a7fffff,Hassan,5
node/10076848821,-6.8033326100,34.0318109100,bus,21762,8839a864b3fffff,Bettana,5
node/10076848822,-6.8031349100,34.0319021100,bus,21762,8839a864b3fffff,Bettana,5
node/10076848823,-6.7961784100,34.0338086100,bus,6066,8839ab9165fffff,Bettana,5
node/10076848824,-6.7963889100,34.0337467100,bus,6066,8839ab9165fffff,Bettana,5
node/10076848825,-6.7636575100,34.0273635100,bus,6091,8839ab912bfffff,Hssaine,6
node/10076848826,-6.7633852100,34.0275976100,bus,6091,8839ab912bfffff,Hssaine,6
node/10076848827,-6.7608536100,34.0264909100,bus,6095,8839ab9123fffff,Hssaine,6
node/10076848828,-6.7607084100,34.0267903100,bus,6095,8839ab9123fffff,Hssaine,6
node/10076848829,-6.7538855100,34.0250081100,bus,6087,8839ab9135fffff,Hssaine,6
node/10076848830,-6.7537831100,34.0252680100,bus,6087,8839ab9135fffff,Hssaine,6
node/10077027083,-6.8151820100,34.0409167100,bus,21759,8839a864b9fffff,Bab Lamrissa,3
node/10077027084,-6.8153989100,34.0410905100,bus,21759,8839a864b9fffff,Bab Lamrissa,3
node/10077027085,-6.8111793100,34.0431185100,bus,21758,8839a864bbfffff,Tabriquet,9
node/10077027086,-6.8113430100,34.0433785100,bus,21758,8839a864bbfffff,Tabriquet,9
node/10077027087,-6.8018277100,34.0467275100,bus,21773,8839a86497fffff,Tabriquet,9
node/10077027088,-6.8019872100,34.0469328100,bus,21773,8839a86497fffff,Tabriquet,9
node/10077027089,-6.8007731100,34.0475403100,bus,21773,8839a86497fffff,Tabriquet,9
node/10077027090,-6.8010023100,34.0477777100,bus,21773,8839a86497fffff,Tabriquet,9
node/10077027091,-6.7944493100,34.0540171100,bus,21775,8839a86493fffff,Tabriquet,9
node/10077027092,-6.7945743100,34.0542032100,bus,21775,8839a86493fffff,Tabriquet,9
node/10077027093,-6.7883215100,34.0574645100,bus,6080,8839ab9145fffff,Tabriquet,9
node/10077027094,-6.7799977100,34.0592101100,bus,6082,8839ab9141fffff,Tabriquet,9
node/10077027095,-6.7798475100,34.0594145100,bus,6082,8839ab9141fffff,Tabriquet,9
